,G_ID,T_ID,WAR_sum
2750,20180928OBHH0,HH,10.17
2751,20180928OBHH0,OB,35.07
2752,20180929HHHT0,HH,9.49
2753,20180929HHHT0,HT,34.815
2754,20180929LGOB0,LG,12.899999999999999
2755,20180929LGOB0,OB,35.82
2756,20180929LTKT0,KT,13.385000000000003
2757,20180929LTKT0,LT,21.885
2758,20180929NCWO0,NC,26.09
2759,20180929NCWO0,WO,21.605
2760,20180929SKSS0,SK,23.8
2761,20180929SKSS0,SS,19.66
2762,20180930HHHT0,HH,10.21
2763,20180930HHHT0,HT,38.33
2764,20180930LGOB0,LG,9.945
2765,20180930LGOB0,OB,27.555
2766,20180930LTKT0,KT,9.525000000000002
2767,20180930LTKT0,LT,31.150000000000002
2768,20180930NCWO0,NC,24.865000000000002
2769,20180930NCWO0,WO,16.07
2770,20180930SKSS0,SK,17.635
2771,20180930SKSS0,SS,22.330000000000002
2772,20181002KTLG0,KT,9.340000000000002
2773,20181002KTLG0,LG,13.585
2774,20181002LTSK0,LT,27.645
2775,20181002LTSK0,SK,26.09
2776,20181002NCHT0,HT,51.13999999999999
2777,20181002NCHT0,NC,32.345
2778,20181003HTSS0,HT,36.42999999999999
2779,20181003HTSS0,SS,20.87
2780,20181003KTLG0,KT,13.080000000000002
2781,20181003KTLG0,LG,12.985
2782,20181003LTHH0,HH,11.620000000000001
2783,20181003LTHH0,LT,25.745
2784,20181004HTSK0,HT,39.114999999999995
2785,20181004HTSK0,SK,18.485
2786,20181004LTHH0,HH,9.690000000000001
2787,20181004LTHH0,LT,26.115
2788,20181006HHLT0,HH,5.8
2789,20181006HHLT0,LT,25.249999999999996
2790,20181006HTSK1,HT,35.98
2791,20181006HTSK1,SK,22.939999999999998
2792,20181006HTSK2,HT,39.61999999999999
2793,20181006HTSK2,SK,17.409999999999997
2794,20181006LGOB0,LG,18.800000000000004
2795,20181006LGOB0,OB,30.595000000000002
2796,20181006SSKT0,KT,11.965000000000003
2797,20181006SSKT0,SS,21.450000000000003
2798,20181006WONC0,NC,26.674999999999997
2799,20181006WONC0,WO,17.875
2800,20181007HTOB0,HT,37.47999999999999
2801,20181007HTOB0,OB,36.1
2802,20181007LTNC0,LT,21.25
2803,20181007LTNC0,NC,28.589999999999996
2804,20181009HHKT0,HH,13.020000000000003
2805,20181009HHKT0,KT,16.005
2806,20181009HTLT0,HT,39.245
2807,20181009HTLT0,LT,29.87
2808,20181009SSSK0,SK,23.985
2809,20181009SSSK0,SS,21.205000000000002
2810,20181010HHHT0,HH,8.13
2811,20181010HHHT0,HT,25.975
2812,20181010KTLT1,KT,10.925
2813,20181010KTLT1,LT,26.500000000000004
2814,20181010KTLT2,KT,9.000000000000002
2815,20181010KTLT2,LT,21.605
2816,20181010SKOB0,OB,35.265
2817,20181010SKOB0,SK,19.749999999999996
2818,20181011LTHT0,HT,36.03
2819,20181011LTHT0,LT,25.185
2820,20181011SKOB0,OB,24.55
2821,20181011SKOB0,SK,9.97
2822,20181012LTHT0,HT,34.245
2823,20181012LTHT0,LT,23.235
2824,20181012NCOB0,NC,21.455000000000002
2825,20181012NCOB0,OB,26.189999999999998
2826,20181012WOKT0,KT,8.585
2827,20181012WOKT0,WO,20.805
2828,20181013KTOB0,KT,13.790000000000001
2829,20181013KTOB0,OB,30.715
2830,20181013LGSK0,LG,17.415
2831,20181013LGSK0,SK,24.425
2832,20181013LTHT0,HT,34.21999999999999
2833,20181013LTHT0,LT,18.560000000000002
2834,20181013NCHH0,HH,13.570000000000002
2835,20181013NCHH0,NC,24.86
2836,20181013WOSS0,SS,15.09
2837,20181013WOSS0,WO,28.185
2838,20181014OBLT0,LT,23.599999999999998
2839,20181014OBLT0,OB,22.535
2840,20190323HHOB0,HH,20.01
2841,20190323HHOB0,OB,39.699999999999996
2842,20190323KTSK0,KT,18.33
2843,20190323KTSK0,SK,32.830000000000005
2844,20190323LGHT0,HT,26.410000000000004
2845,20190323LGHT0,LG,29.74
2846,20190323SSNC0,NC,13.655000000000001
2847,20190323SSNC0,SS,23.145
2848,20190323WOLT0,LT,24.725
2849,20190323WOLT0,WO,32.949999999999996
2850,20190324HHOB0,HH,13.284999999999998
2851,20190324HHOB0,OB,31.935000000000002
2852,20190324KTSK0,KT,21.664999999999996
2853,20190324KTSK0,SK,28.485
2854,20190324LGHT0,HT,19.279999999999998
2855,20190324LGHT0,LG,23.529999999999998
2856,20190324SSNC0,NC,14.415
2857,20190324SSNC0,SS,27.77
2858,20190324WOLT0,LT,24.19
2859,20190324WOLT0,WO,25.484999999999996
2860,20190326HHHT0,HH,21.325
2861,20190326HHHT0,HT,20.895
2862,20190326KTNC0,KT,21.349999999999998
2863,20190326KTNC0,NC,17.534999999999997
2864,20190326LGSK0,LG,25.125
2865,20190326LGSK0,SK,25.765
2866,20190326SSLT0,LT,24.955
2867,20190326SSLT0,SS,17.349999999999998
2868,20190326WOOB0,OB,36.115
2869,20190326WOOB0,WO,31.99
2870,20190327HHHT0,HH,13.115
2871,20190327HHHT0,HT,20.74
2872,20190327KTNC0,KT,16.54
2873,20190327KTNC0,NC,13.96
2874,20190327LGSK0,LG,24.294999999999998
2875,20190327LGSK0,SK,31.085
2876,20190327SSLT0,LT,22.845000000000002
2877,20190327SSLT0,SS,20.94
2878,20190327WOOB0,OB,31.915
2879,20190327WOOB0,WO,28.964999999999996
2880,20190328HHHT0,HH,19.095000000000002
2881,20190328HHHT0,HT,20.74
2882,20190328KTNC0,KT,17.679999999999996
2883,20190328KTNC0,NC,13.555
2884,20190328LGSK0,LG,22.74
2885,20190328LGSK0,SK,27.71
2886,20190328SSLT0,LT,23.985000000000003
2887,20190328SSLT0,SS,27.25
2888,20190328WOOB0,OB,34.1
2889,20190328WOOB0,WO,22.73
2890,20190329HTKT0,HT,22.880000000000003
2891,20190329HTKT0,KT,19.594999999999995
2892,20190329LTLG0,LG,31.04
2893,20190329LTLG0,LT,26.51
2894,20190329NCHH0,HH,14.129999999999999
2895,20190329NCHH0,NC,5.880000000000001
2896,20190329OBSS0,OB,36.81999999999999
2897,20190329OBSS0,SS,25.425
2898,20190329SKWO0,SK,30.16
2899,20190329SKWO0,WO,28.689999999999994
2900,20190330HTKT0,HT,17.54
2901,20190330HTKT0,KT,16.39
2902,20190330LTLG0,LG,24.75
2903,20190330LTLG0,LT,20.66
2904,20190330NCHH0,HH,11.635000000000002
2905,20190330NCHH0,NC,12.32
2906,20190330OBSS0,OB,35.239999999999995
2907,20190330OBSS0,SS,21.165
2908,20190330SKWO0,SK,28.065
2909,20190330SKWO0,WO,28.029999999999998
2910,20190331HTKT0,HT,20.46
2911,20190331HTKT0,KT,21.664999999999996
2912,20190331LTLG0,LG,25.425
2913,20190331LTLG0,LT,26.055
2914,20190331NCHH0,HH,18.584999999999997
2915,20190331NCHH0,NC,17.435
2916,20190331OBSS0,OB,33.135
2917,20190331OBSS0,SS,21.845
2918,20190331SKWO0,SK,25.995
2919,20190331SKWO0,WO,28.729999999999997
2920,20190402HTSS0,HT,20.74
2921,20190402HTSS0,SS,24.26
2922,20190402KTOB0,KT,17.4
2923,20190402KTOB0,OB,27.724999999999998
2924,20190402LGHH0,HH,20.585000000000004
2925,20190402LGHH0,LG,22.75
2926,20190402LTSK0,LT,22.735000000000003
2927,20190402LTSK0,SK,25.42
2928,20190402WONC0,NC,14.059999999999999
2929,20190402WONC0,WO,28.564999999999998
2930,20190403HTSS0,HT,19.52
2931,20190403HTSS0,SS,24.349999999999998
2932,20190403KTOB0,KT,16.39
2933,20190403KTOB0,OB,27.975
2934,20190403LGHH0,HH,10.890000000000002
2935,20190403LGHH0,LG,25.52
2936,20190403LTSK0,LT,24.055
2937,20190403LTSK0,SK,22.994999999999997
2938,20190403WONC0,NC,14.200000000000001
2939,20190403WONC0,WO,15.830000000000002
2940,20190404HTSS0,HT,19.110000000000003
2941,20190404HTSS0,SS,21.755
2942,20190404KTOB0,KT,17.54
2943,20190404KTOB0,OB,35.51
2944,20190404LGHH0,HH,11.425000000000002
2945,20190404LGHH0,LG,29.865
2946,20190404LTSK0,LT,21.875
2947,20190404LTSK0,SK,28.245
2948,20190404WONC0,NC,19.65
2949,20190404WONC0,WO,29.814999999999998
2950,20190405HHLT0,HH,13.395
2951,20190405HHLT0,LT,16.075
2952,20190405LGKT0,KT,13.810000000000002
2953,20190405LGKT0,LG,25.589999999999996
2954,20190405NCOB0,NC,19.645
2955,20190405NCOB0,OB,31.75
2956,20190405SSSK0,SK,24.689999999999998
2957,20190405SSSK0,SS,25.47
2958,20190405WOHT0,HT,15.07
2959,20190405WOHT0,WO,22.775000000000002
2960,20190406HHLT0,HH,14.555000000000001
2961,20190406HHLT0,LT,19.75
2962,20190406LGKT0,KT,21.494999999999997
2963,20190406LGKT0,LG,21.409999999999997
2964,20190406NCOB0,NC,23.055
2965,20190406NCOB0,OB,31.509999999999998
2966,20190406SSSK0,SK,22.055
2967,20190406SSSK0,SS,24.109999999999996
2968,20190406WOHT0,HT,16.860000000000003
2969,20190406WOHT0,WO,24.264999999999997
2970,20190407HHLT0,HH,10.215000000000002
2971,20190407HHLT0,LT,11.610000000000001
2972,20190407LGKT0,KT,18.554999999999996
2973,20190407LGKT0,LG,23.334999999999997
2974,20190407NCOB0,NC,18.929999999999996
2975,20190407NCOB0,OB,29.145
2976,20190407SSSK0,SK,26.3
2977,20190407SSSK0,SS,23.74
2978,20190409KTWO0,KT,18.755
2979,20190409KTWO0,WO,25.859999999999996
2980,20190410KTWO0,KT,17.429999999999996
2981,20190410KTWO0,WO,20.720000000000002
2982,20190410NCHT0,HT,19.335
2983,20190410NCHT0,NC,17.555
2984,20190410OBLT0,LT,20.195
2985,20190410OBLT0,OB,34.635
2986,20190410SKHH0,HH,12.59
2987,20190410SKHH0,SK,27.375
2988,20190410SSLG0,LG,28.339999999999996
2989,20190410SSLG0,SS,26.665
2990,20190411KTWO0,KT,16.19
2991,20190411KTWO0,WO,17.675
2992,20190411NCHT0,HT,19.830000000000005
2993,20190411NCHT0,NC,17.069999999999997
2994,20190411OBLT0,LT,18.88
2995,20190411OBLT0,OB,33.419999999999995
2996,20190411SKHH0,HH,12.850000000000001
2997,20190411SKHH0,SK,22.330000000000002
2998,20190411SSLG0,LG,23.685
2999,20190411SSLG0,SS,25.139999999999997
3000,20190412HHWO0,HH,15.1
3001,20190412HHWO0,WO,18.005000000000003
3002,20190412HTSK0,HT,20.865
3003,20190412HTSK0,SK,25.220000000000002
3004,20190412KTSS0,KT,19.834999999999997
3005,20190412KTSS0,SS,21.029999999999998
3006,20190412LTNC0,LT,16.795
3007,20190412LTNC0,NC,10.245
3008,20190412OBLG0,LG,24.234999999999996
3009,20190412OBLG0,OB,26.794999999999998
3010,20190413HHWO0,HH,11.875
3011,20190413HHWO0,WO,21.095000000000002
3012,20190413HTSK0,HT,16.365000000000002
3013,20190413HTSK0,SK,32.78
3014,20190413KTSS0,KT,18.554999999999996
3015,20190413KTSS0,SS,23.38
3016,20190413LTNC0,LT,20.395
3017,20190413LTNC0,NC,22.985
3018,20190413OBLG0,LG,23.319999999999997
3019,20190413OBLG0,OB,24.65
3020,20190414HHWO0,HH,16.735
3021,20190414HHWO0,WO,15.595
3022,20190414HTSK0,HT,10.975000000000001
3023,20190414HTSK0,SK,28.07
3024,20190414KTSS0,KT,16.74
3025,20190414KTSS0,SS,23.22
3026,20190414LTNC0,LT,18.42
3027,20190414LTNC0,NC,18.959999999999997
3028,20190414OBLG0,LG,21.944999999999997
3029,20190414OBLG0,OB,26.495
3030,20190416HHKT0,HH,11.005
3031,20190416HHKT0,KT,18.554999999999996
3032,20190416HTLT0,HT,19.205000000000002
3033,20190416HTLT0,LT,21.965
3034,20190416LGNC0,LG,24.235
3035,20190416LGNC0,NC,20.65
3036,20190416SKOB0,OB,32.55
3037,20190416SKOB0,SK,29.015
3038,20190416WOSS0,SS,24.69
3039,20190416WOSS0,WO,15.475000000000003
3040,20190417HHKT0,HH,15.19
3041,20190417HHKT0,KT,18.404999999999998
3042,20190417HTLT0,HT,26.385
3043,20190417HTLT0,LT,23.8
3044,20190417LGNC0,LG,19.095
3045,20190417LGNC0,NC,20.16
3046,20190417SKOB0,OB,22.54
3047,20190417SKOB0,SK,28.195000000000004
3048,20190417WOSS0,SS,23.45
3049,20190417WOSS0,WO,19.585
3050,20190418HHKT0,HH,16.33
3051,20190418HHKT0,KT,19.434999999999995
3052,20190418HTLT0,HT,24.62
3053,20190418HTLT0,LT,19.915
3054,20190418LGNC0,LG,23.339999999999996
3055,20190418LGNC0,NC,18.259999999999998
3056,20190418SKOB0,OB,27.73
3057,20190418SKOB0,SK,27.295
3058,20190418WOSS0,SS,26.16
3059,20190418WOSS0,WO,20.035
3060,20190419KTLT0,KT,19.514999999999997
3061,20190419KTLT0,LT,18.895
3062,20190419NCSK0,NC,22.13
3063,20190419NCSK0,SK,26.17
3064,20190419OBHT0,HT,23.735000000000003
3065,20190419OBHT0,OB,29.335
3066,20190419SSHH0,HH,15.19
3067,20190419SSHH0,SS,25.36
3068,20190419WOLG0,LG,21.86
3069,20190419WOLG0,WO,20.945
3070,20190420KTLT0,KT,20.189999999999998
3071,20190420KTLT0,LT,22.884999999999998
3072,20190420NCSK0,NC,18.9
3073,20190420NCSK0,SK,24.154999999999998
3074,20190420OBHT0,HT,18.779999999999998
3075,20190420OBHT0,OB,27.665
3076,20190420SSHH0,HH,11.22
3077,20190420SSHH0,SS,20.485
3078,20190420WOLG0,LG,24.185
3079,20190420WOLG0,WO,20.760000000000005
3080,20190421KTLT0,KT,18.249999999999996
3081,20190421KTLT0,LT,20.61
3082,20190421NCSK0,NC,18.185
3083,20190421NCSK0,SK,29.315
3084,20190421OBHT0,HT,23.975
3085,20190421OBHT0,OB,28.294999999999998
3086,20190421SSHH0,HH,12.975
3087,20190421SSHH0,SS,20.169999999999998
3088,20190421WOLG0,LG,28.339999999999996
3089,20190421WOLG0,WO,32.12
3090,20190423HTLG0,HT,23.235000000000003
3091,20190423HTLG0,LG,23.569999999999997
3092,20190423NCKT0,KT,20.294999999999998
3093,20190423NCKT0,NC,19.2
3094,20190423OBWO0,OB,25.495
3095,20190423OBWO0,WO,19.480000000000004
3096,20190424HTLG0,HT,16.49
3097,20190424HTLG0,LG,22.58
3098,20190424LTHH0,HH,17.790000000000003
3099,20190424LTHH0,LT,22.415000000000003
3100,20190424NCKT0,KT,17.269999999999996
3101,20190424NCKT0,NC,17.59
3102,20190424OBWO0,OB,28.665
3103,20190424OBWO0,WO,27.095
3104,20190424SKSS0,SK,24.674999999999997
3105,20190424SKSS0,SS,26.569999999999997
3106,20190425OBWO0,OB,27.335
3107,20190425OBWO0,WO,28.044999999999998
3108,20190425SKSS0,SK,21.83
3109,20190425SKSS0,SS,19.474999999999998
3110,20190426HTWO0,HT,24.250000000000004
3111,20190426HTWO0,WO,25.775
3112,20190426LTOB0,LT,16.060000000000002
3113,20190426LTOB0,OB,28.849999999999998
3114,20190426SKKT0,KT,17.359999999999996
3115,20190426SKKT0,SK,26.35
3116,20190427HHNC0,HH,12.135000000000002
3117,20190427HHNC0,NC,20.244999999999997
3118,20190427HTWO0,HT,19.09
3119,20190427HTWO0,WO,35.015
3120,20190427LGSS0,LG,28.83
3121,20190427LGSS0,SS,21.4
3122,20190427LTOB0,LT,18.490000000000002
3123,20190427LTOB0,OB,31.405
3124,20190427SKKT0,KT,18.944999999999997
3125,20190427SKKT0,SK,27.325000000000003
3126,20190428HHNC0,HH,17.25
3127,20190428HHNC0,NC,21.095
3128,20190428HTWO0,HT,19.595
3129,20190428HTWO0,WO,27.025
3130,20190428LGSS0,LG,22.509999999999998
3131,20190428LGSS0,SS,16.015
3132,20190428LTOB0,LT,18.470000000000002
3133,20190428LTOB0,OB,27.314999999999998
3134,20190428SKKT0,KT,15.700000000000001
3135,20190428SKKT0,SK,24.669999999999998
3136,20190430KTLG0,KT,18.889999999999997
3137,20190430KTLG0,LG,26.294999999999998
3138,20190430NCLT0,LT,23.19
3139,20190430NCLT0,NC,19.24
3140,20190430OBHH0,HH,12.955000000000002
3141,20190430OBHH0,OB,26.925
3142,20190430SSHT0,HT,19.09
3143,20190430SSHT0,SS,21.12
3144,20190430WOSK0,SK,20.875
3145,20190430WOSK0,WO,23.595000000000002
3146,20190501KTLG0,KT,16.74
3147,20190501KTLG0,LG,22.444999999999997
3148,20190501NCLT0,LT,18.35
3149,20190501NCLT0,NC,22.209999999999997
3150,20190501OBHH0,HH,17.525000000000002
3151,20190501OBHH0,OB,23.490000000000002
3152,20190501SSHT0,HT,20.465
3153,20190501SSHT0,SS,18.369999999999997
3154,20190501WOSK0,SK,30.365
3155,20190501WOSK0,WO,24.145
3156,20190502KTLG0,KT,15.51
3157,20190502KTLG0,LG,23.179999999999996
3158,20190502NCLT0,LT,21.970000000000002
3159,20190502NCLT0,NC,23.040000000000003
3160,20190502OBHH0,HH,13.745000000000001
3161,20190502OBHH0,OB,32.6
3162,20190502SSHT0,HT,25.460000000000004
3163,20190502SSHT0,SS,16.45
3164,20190502WOSK0,SK,27.325
3165,20190502WOSK0,WO,28.929999999999996
3166,20190503HTNC0,HT,19.169999999999998
3167,20190503HTNC0,NC,22.455
3168,20190503KTHH0,HH,14.455
3169,20190503KTHH0,KT,17.919999999999998
3170,20190503LGOB0,LG,30.33
3171,20190503LGOB0,OB,34.495
3172,20190503SKLT0,LT,17.29
3173,20190503SKLT0,SK,30.855
3174,20190503SSWO0,SS,16.044999999999998
3175,20190503SSWO0,WO,31.880000000000003
3176,20190504HTNC0,HT,17.77
3177,20190504HTNC0,NC,21.205
3178,20190504KTHH0,HH,11.530000000000001
3179,20190504KTHH0,KT,16.435
3180,20190504LGOB0,LG,23.74
3181,20190504LGOB0,OB,31.265
3182,20190504SKLT0,LT,16.925
3183,20190504SKLT0,SK,28.505
3184,20190504SSWO0,SS,17.924999999999997
3185,20190504SSWO0,WO,20.565
3186,20190505HTNC0,HT,14.065000000000001
3187,20190505HTNC0,NC,14.36
3188,20190505KTHH0,HH,13.995000000000001
3189,20190505KTHH0,KT,18.95
3190,20190505LGOB0,LG,25.525
3191,20190505LGOB0,OB,26.795
3192,20190505SKLT0,LT,23.8
3193,20190505SKLT0,SK,20.444999999999997
3194,20190505SSWO0,SS,15.989999999999998
3195,20190505SSWO0,WO,25.245000000000005
3196,20190507HHSK0,HH,10.085
3197,20190507HHSK0,SK,28.080000000000002
3198,20190507HTOB0,HT,19.445
3199,20190507HTOB0,OB,28.625
3200,20190507LGWO0,LG,25.055
3201,20190507LGWO0,WO,30.005
3202,20190507LTKT0,KT,15.31
3203,20190507LTKT0,LT,14.810000000000002
3204,20190507NCSS0,NC,15.120000000000001
3205,20190507NCSS0,SS,26.404999999999998
3206,20190508HHSK0,HH,9.815000000000001
3207,20190508HHSK0,SK,30.595000000000002
3208,20190508HTOB0,HT,23.42
3209,20190508HTOB0,OB,30.435
3210,20190508LGWO0,LG,24.259999999999998
3211,20190508LGWO0,WO,22.02
3212,20190508LTKT0,KT,16.639999999999997
3213,20190508LTKT0,LT,21.1
3214,20190508NCSS0,NC,15.21
3215,20190508NCSS0,SS,20.41
3216,20190509HHSK0,HH,14.545
3217,20190509HHSK0,SK,34.410000000000004
3218,20190509HTOB0,HT,19.12
3219,20190509HTOB0,OB,37.989999999999995
3220,20190509LGWO0,LG,30.549999999999997
3221,20190509LGWO0,WO,31.2
3222,20190509LTKT0,KT,16.445
3223,20190509LTKT0,LT,17.035
3224,20190509NCSS0,NC,16.259999999999998
3225,20190509NCSS0,SS,24.544999999999998
3226,20190510HHLG0,HH,11.674999999999999
3227,20190510HHLG0,LG,23.755
3228,20190510LTSS0,LT,18.740000000000002
3229,20190510LTSS0,SS,23.654999999999998
3230,20190510OBNC0,NC,18.33
3231,20190510OBNC0,OB,24.98
3232,20190510SKHT0,HT,16.165
3233,20190510SKHT0,SK,26.345
3234,20190510WOKT0,KT,18.999999999999996
3235,20190510WOKT0,WO,25.414999999999996
3236,20190511HHLG0,HH,12.514999999999999
3237,20190511HHLG0,LG,24.549999999999997
3238,20190511OBNC0,NC,15.479999999999997
3239,20190511OBNC0,OB,26.94
3240,20190511SKHT0,HT,12.965
3241,20190511SKHT0,SK,29.335
3242,20190511WOKT0,KT,19.394999999999996
3243,20190511WOKT0,WO,25.935
3244,20190512HHLG0,HH,14.059999999999999
3245,20190512HHLG0,LG,23.474999999999998
3246,20190512LTSS0,LT,21.14
3247,20190512LTSS0,SS,28.404999999999998
3248,20190512OBNC0,NC,14.994999999999997
3249,20190512OBNC0,OB,33.635
3250,20190512SKHT0,HT,14.3
3251,20190512SKHT0,SK,25.96
3252,20190514KTHT0,HT,20.165000000000003
3253,20190514KTHT0,KT,17.359999999999996
3254,20190514LGLT0,LG,24.819999999999997
3255,20190514LGLT0,LT,15.41
3256,20190514SKNC0,NC,14.684999999999999
3257,20190514SKNC0,SK,28.080000000000002
3258,20190514SSOB0,OB,32.75
3259,20190514SSOB0,SS,24.419999999999998
3260,20190514WOHH0,HH,13.315
3261,20190514WOHH0,WO,23.325000000000003
3262,20190515KTHT0,HT,13.16
3263,20190515KTHT0,KT,16.779999999999998
3264,20190515LGLT0,LG,30.075
3265,20190515LGLT0,LT,20.955000000000002
3266,20190515SKNC0,NC,13.965
3267,20190515SKNC0,SK,28.174999999999997
3268,20190515SSOB0,OB,37.595
3269,20190515SSOB0,SS,18.764999999999997
3270,20190515WOHH0,HH,16.23
3271,20190515WOHH0,WO,31.73
3272,20190516KTHT0,HT,13.239999999999998
3273,20190516KTHT0,KT,16.779999999999998
3274,20190516LGLT0,LG,24.22
3275,20190516LGLT0,LT,15.075
3276,20190516SKNC0,NC,17.41
3277,20190516SKNC0,SK,29.855
3278,20190516SSOB0,OB,26.07
3279,20190516SSOB0,SS,21.825
3280,20190516WOHH0,HH,15.709999999999999
3281,20190516WOHH0,WO,21.570000000000004
3282,20190517LTWO0,LT,18.77
3283,20190517LTWO0,WO,23.565
3284,20190517NCLG0,LG,27.659999999999997
3285,20190517NCLG0,NC,15.86
3286,20190517OBSK0,OB,30.98
3287,20190517OBSK0,SK,19.75
3288,20190517SSKT0,KT,15.784999999999998
3289,20190517SSKT0,SS,26.665
3290,20190518HTHH0,HH,17.78
3291,20190518HTHH0,HT,13.18
3292,20190518LTWO0,LT,16.0
3293,20190518LTWO0,WO,27.08
3294,20190518NCLG0,LG,25.034999999999997
3295,20190518NCLG0,NC,14.724999999999998
3296,20190518OBSK0,OB,32.864999999999995
3297,20190518OBSK0,SK,25.279999999999998
3298,20190518SSKT0,KT,16.779999999999998
3299,20190518SSKT0,SS,20.484999999999996
3300,20190519HTHH0,HH,5.8549999999999995
3301,20190519HTHH0,HT,18.680000000000003
3302,20190519LTWO0,LT,19.26
3303,20190519LTWO0,WO,28.564999999999998
3304,20190521HHSS0,HH,10.825000000000001
3305,20190521HHSS0,SS,19.205
3306,20190521LTHT0,HT,14.59
3307,20190521LTHT0,LT,17.425
3308,20190521NCWO0,NC,9.149999999999999
3309,20190521NCWO0,WO,21.610000000000003
3310,20190521OBKT0,KT,18.659999999999997
3311,20190521OBKT0,OB,31.66
3312,20190521SKLG0,LG,31.29
3313,20190521SKLG0,SK,30.724999999999998
3314,20190522HHSS0,HH,21.570000000000004
3315,20190522HHSS0,SS,22.829999999999995
3316,20190522LTHT0,HT,18.919999999999998
3317,20190522LTHT0,LT,18.455000000000002
3318,20190522NCWO0,NC,8.244999999999997
3319,20190522NCWO0,WO,17.994999999999997
3320,20190522OBKT0,KT,15.850000000000001
3321,20190522OBKT0,OB,31.375
3322,20190522SKLG0,LG,25.009999999999998
3323,20190522SKLG0,SK,22.865
3324,20190523HHSS0,HH,12.91
3325,20190523HHSS0,SS,20.084999999999997
3326,20190523LTHT0,HT,18.95
3327,20190523LTHT0,LT,15.755000000000003
3328,20190523NCWO0,NC,10.94
3329,20190523NCWO0,WO,22.875000000000004
3330,20190523OBKT0,KT,19.414999999999996
3331,20190523OBKT0,OB,29.689999999999998
3332,20190523SKLG0,LG,23.79
3333,20190523SKLG0,SK,21.54
3334,20190524HHOB0,HH,17.845000000000002
3335,20190524HHOB0,OB,27.57
3336,20190524KTHT0,HT,16.38
3337,20190524KTHT0,KT,17.229999999999997
3338,20190524LGLT0,LG,25.544999999999998
3339,20190524LGLT0,LT,25.490000000000002
3340,20190524SKNC0,NC,14.165
3341,20190524SKNC0,SK,27.29
3342,20190524WOSS0,SS,18.89
3343,20190524WOSS0,WO,28.235
3344,20190525HHOB0,HH,18.31
3345,20190525HHOB0,OB,33.89
3346,20190525KTHT0,HT,19.78
3347,20190525KTHT0,KT,18.099999999999998
3348,20190525LGLT0,LG,23.689999999999998
3349,20190525LGLT0,LT,20.095000000000002
3350,20190525SKNC0,NC,17.914999999999996
3351,20190525SKNC0,SK,24.15
3352,20190526HHOB0,HH,10.065000000000001
3353,20190526HHOB0,OB,34.33
3354,20190526KTHT0,HT,15.869999999999997
3355,20190526KTHT0,KT,18.719999999999995
3356,20190526LGLT0,LG,32.87
3357,20190526LGLT0,LT,20.405
3358,20190526SKNC0,NC,17.435
3359,20190526SKNC0,SK,24.095
3360,20190526WOSS0,SS,17.634999999999998
3361,20190526WOSS0,WO,31.869999999999997
3362,20190528HTHH0,HH,12.75
3363,20190528HTHH0,HT,15.489999999999998
3364,20190528KTSK0,KT,16.29
3365,20190528KTSK0,SK,22.869999999999997
3366,20190528LGWO0,LG,21.36
3367,20190528LGWO0,WO,21.87
3368,20190528LTNC0,LT,22.585
3369,20190528LTNC0,NC,15.84
3370,20190528SSOB0,OB,43.23
3371,20190528SSOB0,SS,18.98
3372,20190529HTHH0,HH,12.495
3373,20190529HTHH0,HT,17.97
3374,20190529KTSK0,KT,17.529999999999998
3375,20190529KTSK0,SK,22.134999999999998
3376,20190529LGWO0,LG,22.419999999999998
3377,20190529LGWO0,WO,22.725
3378,20190529LTNC0,LT,22.665000000000003
3379,20190529LTNC0,NC,17.055
3380,20190529SSOB0,OB,37.41
3381,20190529SSOB0,SS,22.365
3382,20190530HTHH0,HH,19.2
3383,20190530HTHH0,HT,18.86
3384,20190530KTSK0,KT,16.839999999999996
3385,20190530KTSK0,SK,20.99
3386,20190530LGWO0,LG,23.615
3387,20190530LGWO0,WO,30.535
3388,20190530LTNC0,LT,20.900000000000002
3389,20190530LTNC0,NC,15.355
3390,20190530SSOB0,OB,31.885
3391,20190530SSOB0,SS,20.505
3392,20190531HHSK0,HH,7.860000000000001
3393,20190531HHSK0,SK,24.615
3394,20190531NCLG0,LG,23.759999999999998
3395,20190531NCLG0,NC,17.330000000000002
3396,20190531OBKT0,KT,18.119999999999997
3397,20190531OBKT0,OB,37.88
3398,20190531SSLT0,LT,19.245
3399,20190531SSLT0,SS,22.7
3400,20190531WOHT0,HT,23.365000000000002
3401,20190531WOHT0,WO,28.259999999999998
3402,20190601HHSK0,HH,16.215
3403,20190601HHSK0,SK,25.520000000000003
3404,20190601NCLG0,LG,25.93
3405,20190601NCLG0,NC,14.41
3406,20190601OBKT0,KT,17.409999999999997
3407,20190601OBKT0,OB,32.879999999999995
3408,20190601SSLT0,LT,25.66
3409,20190601SSLT0,SS,18.72
3410,20190601WOHT0,HT,18.069999999999997
3411,20190601WOHT0,WO,34.89
3412,20190602HHSK0,HH,12.069999999999999
3413,20190602HHSK0,SK,19.634999999999998
3414,20190602NCLG0,LG,19.375
3415,20190602NCLG0,NC,18.5
3416,20190602OBKT0,KT,17.529999999999998
3417,20190602OBKT0,OB,36.13999999999999
3418,20190602SSLT0,LT,17.735000000000003
3419,20190602SSLT0,SS,18.689999999999998
3420,20190602WOHT0,HT,16.494999999999997
3421,20190602WOHT0,WO,25.57
3422,20190604HHLT0,HH,14.704999999999998
