G_ID,GDAY_DS,T_ID,VS_T_ID,TB_SC,WLS,INN2,BF,AB,HIT,H2,H3,HR,SB,BB,KK,GD,R,ER
20200711NCLG0,20200711,LG,NC,B,D,36,183,45,9,1,0,2,1,5,9,0,6,5
20200711NCLG0,20200711,NC,LG,T,D,36,201,46,13,3,0,2,0,5,14,0,6,6
20200711OBLT0,20200711,LT,OB,B,W,27,154,36,8,1,0,1,0,3,7,1,4,0
20200711OBLT0,20200711,OB,LT,T,L,24,129,33,9,1,0,0,0,3,3,1,5,4
20200711SKHH0,20200711,HH,SK,B,L,27,158,31,8,1,0,3,0,8,6,0,5,4
20200711SKHH0,20200711,SK,HH,T,W,27,162,30,6,1,0,1,3,9,8,1,3,3
20200711SSKT0,20200711,KT,SS,B,W,27,119,36,10,2,0,1,2,3,4,2,7,6
20200711SSKT0,20200711,SS,KT,T,L,24,162,35,13,2,0,1,0,5,5,1,10,10
20200711WOHT0,20200711,HT,WO,B,W,27,135,37,11,1,0,1,1,1,9,1,3,3
20200711WOHT0,20200711,WO,HT,T,L,24,191,35,11,1,0,3,2,6,6,0,8,8
20200713SKHH0,20200713,HH,SK,B,W,27,156,31,3,1,0,0,0,6,9,0,2,1
20200713SKHH0,20200713,SK,HH,T,L,24,122,31,9,2,0,1,0,3,4,1,4,4
20200713WOHT0,20200713,HT,WO,B,W,27,133,31,4,0,0,2,0,0,12,0,3,3
20200713WOHT0,20200713,WO,HT,T,L,24,200,39,16,5,1,3,0,4,4,2,13,13
20200714HHKT0,20200714,KT,HH,B,W,27,124,31,8,2,0,1,0,2,6,3,2,2
20200714HHKT0,20200714,HH,KT,T,L,24,147,33,10,2,0,2,0,3,8,0,7,6
20200714HTSS0,20200714,SS,HT,B,W,27,132,32,8,1,0,0,0,1,5,2,0,0
20200714HTSS0,20200714,HT,SS,T,L,24,145,27,9,1,0,2,0,6,4,3,5,5
20200714LGLT0,20200714,LT,LG,B,W,27,113,28,2,1,0,0,0,1,5,1,0,0
20200714LGLT0,20200714,LG,LT,T,L,24,126,31,10,2,0,0,0,5,6,1,5,4
20200714NCWO0,20200714,WO,NC,B,W,27,132,30,3,0,0,1,0,1,8,0,1,1
20200714NCWO0,20200714,NC,WO,T,L,24,130,31,10,2,0,2,0,5,4,3,5,5
20200714SKOB0,20200714,OB,SK,B,L,27,167,40,14,0,0,1,1,5,5,0,12,11
20200714SKOB0,20200714,SK,OB,T,W,27,149,38,12,0,2,1,2,1,6,0,7,7
20200715HHKT0,20200715,KT,HH,B,L,27,159,38,11,1,0,0,0,5,7,0,7,7
20200715HHKT0,20200715,HH,KT,T,W,27,178,36,10,1,0,0,0,4,15,0,3,3
20200715HTSS0,20200715,SS,HT,B,L,27,171,35,10,0,0,1,0,3,6,0,5,4
20200715HTSS0,20200715,HT,SS,T,W,27,145,30,6,0,0,1,0,3,13,2,2,2
20200715LGLT0,20200715,LT,LG,B,L,27,157,40,14,3,1,1,0,3,8,0,9,9
20200715LGLT0,20200715,LG,LT,T,W,27,139,37,12,0,0,3,1,2,7,0,3,3
20200715NCWO0,20200715,WO,NC,B,W,27,127,34,11,1,1,1,0,3,3,3,4,4
20200715NCWO0,20200715,NC,WO,T,L,24,169,32,10,2,0,1,2,7,7,1,7,7
20200715SKOB0,20200715,OB,SK,B,W,27,155,35,10,0,0,0,1,1,10,0,2,2
20200715SKOB0,20200715,SK,OB,T,L,24,158,36,14,4,0,1,2,3,2,1,7,7
20200716HHKT0,20200716,KT,HH,B,W,27,122,32,6,0,0,0,0,0,8,0,1,1
20200716HHKT0,20200716,HH,KT,T,L,24,130,29,7,2,0,1,3,5,5,0,4,4
20200716HTSS0,20200716,SS,HT,B,W,27,163,32,8,2,0,1,0,7,8,1,7,7
20200716HTSS0,20200716,HT,SS,T,L,26,170,38,14,1,0,2,2,5,5,0,8,8
20200716LGLT0,20200716,LT,LG,B,W,27,183,38,16,1,0,1,1,7,4,3,10,10
20200716LGLT0,20200716,LG,LT,T,L,24,142,40,15,3,0,2,0,2,7,1,15,8
20200716NCWO0,20200716,WO,NC,B,L,27,188,40,14,2,1,1,0,6,10,1,9,9
20200716NCWO0,20200716,NC,WO,T,W,27,136,35,7,1,0,0,0,1,9,0,1,1
20200716SKOB0,20200716,OB,SK,B,W,27,130,34,7,0,0,1,5,3,6,2,2,1
20200716SKOB0,20200716,SK,OB,T,L,24,141,32,10,3,0,0,3,2,6,0,4,4
20200717HHLG0,20200717,LG,HH,B,W,27,145,29,3,1,0,0,0,3,9,1,0,0
20200717HHLG0,20200717,HH,LG,T,L,24,165,32,10,2,0,3,0,8,10,0,8,8
20200717KTNC0,20200717,NC,KT,B,D,36,199,44,9,2,0,0,1,3,9,0,3,3
20200717KTNC0,20200717,KT,NC,T,D,36,201,41,8,1,0,0,2,5,10,2,3,3
20200717LTSS0,20200717,SS,LT,B,W,27,165,38,13,3,0,1,1,3,5,1,10,7
20200717LTSS0,20200717,LT,SS,T,L,24,193,39,17,4,0,2,3,6,5,0,15,15
20200717OBHT0,20200717,HT,OB,B,W,27,119,31,7,0,0,0,1,2,2,2,2,2
20200717OBHT0,20200717,OB,HT,T,L,24,141,30,9,3,0,1,0,5,5,0,4,3
20200717WOSK0,20200717,SK,WO,B,W,27,204,38,13,2,0,2,4,9,10,0,9,9
20200717WOSK0,20200717,WO,SK,T,L,24,165,35,13,2,0,2,0,7,7,0,12,11
20200718HHLG0,20200718,LG,HH,B,W,27,149,32,8,1,0,0,0,5,2,3,1,1
20200718HHLG0,20200718,HH,LG,T,L,24,130,27,5,0,0,1,1,4,8,0,3,2
20200718KTNC0,20200718,NC,KT,B,W,27,110,29,3,0,0,1,0,2,10,1,1,1
20200718KTNC0,20200718,KT,NC,T,L,24,165,33,11,2,0,1,2,7,3,2,6,6
20200718LTSS0,20200718,SS,LT,B,W,27,143,32,7,1,0,0,1,5,4,2,2,2
20200718LTSS0,20200718,LT,SS,T,L,24,166,33,11,0,0,2,2,5,5,0,5,5
20200718OBHT0,20200718,HT,OB,B,L,27,173,32,12,2,0,0,0,8,1,2,6,6
20200718OBHT0,20200718,OB,HT,T,W,27,158,33,9,1,0,0,0,5,7,2,0,0
20200718WOSK0,20200718,SK,WO,B,L,27,139,32,7,1,0,2,3,4,6,0,4,4
20200718WOSK0,20200718,WO,SK,T,W,27,141,32,5,0,0,1,0,2,8,0,1,1
20200719HHLG0,20200719,LG,HH,B,W,27,129,34,8,2,0,0,0,3,14,0,2,2
20200719HHLG0,20200719,HH,LG,T,L,24,115,32,7,1,1,1,0,2,4,0,6,5
20200719KTNC0,20200719,NC,KT,B,W,27,144,32,5,0,0,1,0,1,9,0,2,2
20200719KTNC0,20200719,KT,NC,T,L,24,166,36,12,1,1,1,0,4,8,1,8,8
20200719LTSS0,20200719,SS,LT,B,L,27,130,29,6,1,0,1,0,1,7,3,2,2
20200719LTSS0,20200719,LT,SS,T,W,27,155,31,7,0,0,1,2,3,9,1,1,1
20200719OBHT0,20200719,HT,OB,B,L,27,137,37,11,3,0,1,2,5,4,0,8,8
20200719OBHT0,20200719,OB,HT,T,W,27,177,32,8,0,1,0,0,6,5,1,4,4
20200719WOSK0,20200719,SK,WO,B,W,27,134,33,7,0,0,1,1,4,4,1,3,3
20200719WOSK0,20200719,WO,SK,T,L,24,173,30,6,0,0,0,0,7,10,0,4,4
20200721HHHT0,20200721,HH,HT,B,L,27,222,41,16,2,0,2,0,9,8,2,10,9
20200722HHHT0,20200722,HH,HT,B,L,27,148,30,5,0,0,0,0,4,10,0,2,2
20200724HHSK0,20200724,HH,SK,B,L,27,165,34,8,1,0,3,1,5,13,0,7,7
20200726HHSK0,20200726,HH,SK,B,L,27,180,35,10,2,0,0,1,7,5,1,7,7
20200727HHSK0,20200727,HH,SK,B,D,27,138,32,10,3,0,1,1,4,5,3,5,5
20200729HHSS0,20200729,HH,SS,T,W,27,195,34,9,1,0,2,1,10,7,1,7,7
20200730HHSS0,20200730,HH,SS,T,L,33,196,36,6,2,0,0,3,8,12,0,2,1
20200731HHLG0,20200731,HH,LG,T,W,27,136,29,4,2,0,0,0,2,9,0,1,1
20200801HHLG0,20200801,HH,LG,T,L,24,161,39,15,3,0,0,0,2,7,0,9,7
20200805HHNC0,20200805,HH,NC,B,W,27,164,30,6,0,1,0,0,11,4,1,5,5
20200806HHNC0,20200806,HH,NC,B,L,27,173,32,8,1,0,2,0,7,4,1,4,4
20200809HHKT0,20200809,HH,KT,B,L,27,181,37,12,5,0,1,0,5,9,1,6,6
20200811HHWO0,20200811,HH,WO,T,W,36,235,45,12,1,0,1,2,8,13,0,5,4
20200812HHWO0,20200812,HH,WO,T,L,27,153,30,9,2,0,1,1,7,3,3,3,3
20200813HHWO0,20200813,HH,WO,T,L,24,125,31,11,1,1,1,1,3,4,1,6,6
20200814HHSS0,20200814,HH,SS,B,L,27,186,41,15,4,0,1,2,3,6,1,10,10
20200815HHSS0,20200815,HH,SS,B,L,27,153,29,3,0,0,1,0,4,11,0,2,2
20200816HHSS0,20200816,HH,SS,B,W,27,134,32,5,1,0,2,1,2,9,0,2,2
20200818HHSK0,20200818,HH,SK,T,L,24,146,31,8,2,0,2,0,7,4,0,9,4
20200819HHSK0,20200819,HH,SK,T,L,24,210,46,22,4,0,6,0,11,4,0,26,22
20200820HHKT0,20200820,HH,KT,B,L,27,144,31,6,0,0,1,3,4,5,1,3,3
20200821HHKT0,20200821,HH,KT,B,W,27,156,30,4,0,0,1,0,5,12,1,1,1
20200823HHLG0,20200823,HH,LG,T,W,27,159,30,6,1,0,0,0,7,8,3,3,3
20200824HHLG0,20200824,HH,LG,T,W,27,158,32,5,1,0,0,1,5,6,1,3,2
20200825HHNC0,20200825,HH,NC,T,L,24,150,38,15,3,0,6,1,2,7,0,11,11
20200826HHNC0,20200826,HH,NC,T,L,24,150,36,11,2,0,2,1,4,6,1,9,6
20200827HHSS0,20200827,HH,SS,B,W,27,128,32,8,0,0,0,1,1,6,1,0,0
20200829HHLT0,20200829,HH,LT,T,L,24,135,33,11,3,0,4,1,6,5,1,9,9
20200830HHLT0,20200830,HH,LT,T,L,24,145,34,10,3,0,0,2,3,6,1,6,2
20200901HHOB0,20200901,HH,OB,T,L,24,137,33,10,2,0,0,1,2,5,1,4,3
20200903HHWO0,20200903,HH,WO,B,L,27,168,34,9,0,0,1,2,5,8,0,6,6
20200904HHWO0,20200904,HH,WO,B,W,27,147,32,6,1,0,0,2,4,8,0,1,1
20200905HHHT0,20200905,HH,HT,B,L,27,156,36,13,4,0,0,0,6,5,1,5,5
20200906HHHT0,20200906,HH,HT,B,L,27,167,35,10,5,0,1,0,4,9,0,8,7
20200908HHSS0,20200908,HH,SS,T,W,30,173,36,7,1,0,0,2,3,6,0,2,2
20200909HHSS1,20200909,HH,SS,T,W,27,127,31,3,0,0,0,0,4,4,0,0,0
20200909HHSS0,20200909,HH,SS,T,D,27,163,31,7,0,0,1,2,4,11,0,4,4
20200910HHSK0,20200910,HH,SK,B,L,27,153,36,9,1,0,1,1,5,5,0,5,5
20200911HHSK0,20200911,HH,SK,B,L,27,139,33,8,3,0,0,0,2,5,0,4,3
20200912HHKT0,20200912,HH,KT,T,L,24,160,31,9,1,0,0,3,6,3,0,5,5
20200913HHKT0,20200913,HH,KT,T,L,27,154,33,12,1,0,0,0,3,11,2,5,5
20200915HHLG0,20200915,HH,LG,B,W,30,185,39,8,2,0,1,3,3,14,0,5,4
20200916HHLG0,20200916,HH,LG,B,L,27,162,40,15,8,0,0,0,6,5,2,11,10
20200917HHWO0,20200917,HH,WO,T,L,24,152,26,4,2,0,0,0,8,9,1,5,5
20200918HHWO0,20200918,HH,WO,T,W,27,135,31,4,2,0,0,1,3,9,0,0,0
20200919HHHT0,20200919,HH,HT,T,L,24,151,29,10,2,0,0,1,4,4,0,8,6
20200920HHHT0,20200920,HH,HT,T,W,27,157,33,9,1,0,1,0,4,7,1,3,3
20200922HHOB0,20200922,HH,OB,B,W,27,125,29,6,0,0,1,0,4,5,3,1,1
20200923HHOB0,20200923,HH,OB,B,W,27,165,37,11,5,0,0,0,5,6,0,5,5
20200721HTHH0,20200721,HT,HH,T,W,27,133,29,3,0,0,1,0,3,7,1,2,2
20200722HTHH0,20200722,HT,HH,T,W,27,153,29,4,1,0,0,0,5,14,1,1,1
20200725HTSS0,20200725,HT,SS,B,W,27,173,32,7,1,0,0,1,6,10,0,2,2
20200726HTSS0,20200726,HT,SS,B,W,27,157,36,12,4,0,1,1,4,4,0,5,5
20200730HTKT0,20200730,HT,KT,B,L,27,142,31,11,2,0,0,1,5,6,1,4,4
20200731HTLT0,20200731,HT,LT,T,W,27,130,33,6,2,0,0,0,3,5,3,2,1
20200801HTLT0,20200801,HT,LT,T,L,24,134,31,10,3,0,2,0,5,3,2,7,6
20200802HTLT0,20200802,HT,LT,T,L,24,161,34,11,4,0,0,0,4,6,2,8,7
20200804HTLG0,20200804,HT,LG,B,L,27,184,41,16,1,2,3,0,6,9,1,15,15
20200805HTLG0,20200805,HT,LG,B,L,27,161,35,11,3,0,2,0,5,10,2,6,6
20200806HTLG0,20200806,HT,LG,B,W,27,110,28,4,0,0,0,0,1,7,0,1,1
20200808HTNC0,20200808,HT,NC,B,W,27,160,31,6,1,2,0,2,9,6,1,2,2
20200809HTNC0,20200809,HT,NC,B,L,27,205,39,14,2,1,1,0,6,8,2,8,8
20200811HTLG0,20200811,HT,LG,T,W,27,157,36,9,2,0,1,0,1,11,0,4,4
20200812HTLG0,20200812,HT,LG,T,L,24,140,34,12,5,0,0,1,3,9,2,8,8
20200813HTLG0,20200813,HT,LG,T,L,24,127,29,8,1,0,2,0,5,6,0,4,4
20200814HTSK0,20200814,HT,SK,B,W,27,167,31,12,1,0,0,3,9,6,2,6,6
20200815HTSK0,20200815,HT,SK,B,W,27,137,33,9,2,0,0,0,3,1,2,3,3
20200816HTSK0,20200816,HT,SK,B,W,27,179,34,7,2,0,0,0,7,13,0,5,5
20200818HTLG0,20200818,HT,LG,T,L,27,170,37,12,1,0,2,1,2,13,2,6,5
20200819HTLG0,20200819,HT,LG,T,L,24,195,34,12,2,2,1,1,10,3,2,10,9
20200820HTNC0,20200820,HT,NC,B,L,27,170,45,21,3,0,1,3,3,6,0,14,14
20200821HTNC0,20200821,HT,NC,B,L,27,149,38,10,5,0,1,0,4,10,0,10,6
20200822HTWO0,20200822,HT,WO,T,L,24,144,32,10,1,0,1,1,5,6,2,4,4
20200823HTWO0,20200823,HT,WO,T,W,27,163,37,13,2,1,0,1,3,9,1,7,7
20200825HTOB0,20200825,HT,OB,T,L,24,174,37,15,1,0,3,0,5,2,1,10,8
20200826HTOB0,20200826,HT,OB,T,W,27,172,35,11,1,0,1,0,6,8,1,5,4
20200827HTSK0,20200827,HT,SK,T,L,24,140,36,14,4,0,2,1,3,6,0,10,5
20200828HTSK0,20200828,HT,SK,T,W,27,180,33,11,2,2,1,0,9,10,2,8,7
20200830HTKT1,20200830,HT,KT,B,W,27,162,37,10,1,1,1,1,3,10,0,5,4
20200830HTKT0,20200830,HT,KT,B,L,27,177,34,7,2,0,1,0,11,7,0,8,7
20200901HTSS0,20200901,HT,SS,B,W,27,121,30,4,0,0,0,0,1,5,2,0,0
20200903HTLT0,20200903,HT,LT,T,W,27,129,30,5,2,0,0,1,3,6,1,3,3
20200904HTLT0,20200904,HT,LT,T,W,27,158,29,5,0,0,0,0,6,10,2,3,3
20200904HTLT1,20200904,HT,LT,T,L,24,146,34,14,0,0,2,1,3,4,3,9,9
20200905HTHH0,20200905,HT,HH,T,W,27,141,33,8,2,0,1,0,3,11,1,4,4
20200906HTHH0,20200906,HT,HH,T,W,27,148,36,10,1,0,2,0,0,13,0,4,4
20200908HTLG0,20200908,HT,LG,B,W,27,160,35,11,3,1,0,0,8,3,2,2,2
20200910HTOB0,20200910,HT,OB,B,L,27,174,36,9,0,0,0,2,6,9,0,5,5
20200912HTNC0,20200912,HT,NC,T,W,27,155,32,6,1,0,1,1,3,7,0,3,3
20200913HTNC0,20200913,HT,NC,T,W,27,156,32,8,0,0,0,3,6,6,0,3,3
20200915HTSK0,20200915,HT,SK,B,L,27,190,40,17,1,0,2,3,10,5,3,16,15
20200916HTSK0,20200916,HT,SK,B,L,27,193,37,11,4,0,0,0,8,5,1,7,5
20200917HTSS0,20200917,HT,SS,T,W,27,153,33,7,0,0,0,0,3,11,0,2,2
20200918HTSS0,20200918,HT,SS,T,W,27,155,35,9,2,0,0,0,4,9,1,5,3
20200919HTHH0,20200919,HT,HH,B,W,27,108,31,5,0,0,0,0,0,11,0,0,0
20200920HTHH0,20200920,HT,HH,B,L,27,217,40,16,4,0,1,0,8,10,0,11,11
20200922HTWO0,20200922,HT,WO,B,L,27,131,32,5,1,0,0,0,3,3,0,2,1
20200923HTWO0,20200923,HT,WO,B,L,27,159,42,17,3,2,2,0,5,6,1,13,13
20200721KTLG0,20200721,KT,LG,B,W,27,168,38,13,4,0,2,0,6,7,1,9,9
20200724KTNC0,20200724,KT,NC,B,L,27,152,32,7,2,0,1,1,3,11,0,3,3
20200725KTNC0,20200725,KT,NC,B,W,27,150,31,6,0,0,0,0,4,3,0,2,2
20200726KTNC0,20200726,KT,NC,B,W,27,123,32,7,1,0,2,1,1,7,1,4,4
20200730KTHT0,20200730,KT,HT,T,W,27,136,33,8,3,0,0,0,2,8,1,1,1
20200731KTSK0,20200731,KT,SK,B,W,27,148,31,4,0,0,1,0,5,5,1,1,1
20200801KTSK0,20200801,KT,SK,B,W,27,135,32,6,1,0,0,0,2,5,1,0,0
20200804KTWO0,20200804,KT,WO,T,W,27,154,34,10,0,0,1,0,3,7,2,2,2
20200805KTWO0,20200805,KT,WO,T,L,24,183,40,15,2,0,1,0,6,7,0,12,7
20200806KTWO0,20200806,KT,WO,T,L,24,139,28,7,2,0,1,1,5,4,1,3,3
20200809KTHH0,20200809,KT,HH,T,W,27,170,34,8,1,0,1,0,3,12,1,3,2
20200811KTSK0,20200811,KT,SK,B,W,27,139,30,4,0,0,0,0,4,8,2,1,0
20200812KTSK0,20200812,KT,SK,B,L,27,177,36,12,3,0,1,1,10,5,1,11,11
20200813KTSK0,20200813,KT,SK,B,L,27,154,41,16,1,0,1,0,4,5,0,10,9
20200814KTOB0,20200814,KT,OB,T,W,36,213,45,10,0,0,2,2,8,9,1,3,3
20200815KTOB0,20200815,KT,OB,T,L,27,145,38,13,1,0,1,3,3,3,1,7,4
20200816KTOB0,20200816,KT,OB,T,W,27,140,28,3,1,0,0,1,7,6,2,1,1
20200818KTSS0,20200818,KT,SS,T,W,27,138,32,6,3,0,0,0,4,6,1,3,2
20200819KTSS0,20200819,KT,SS,T,W,27,122,34,11,0,0,0,0,2,7,3,4,4
20200820KTHH0,20200820,KT,HH,T,W,27,130,29,2,0,0,0,0,5,9,0,0,0
20200821KTHH0,20200821,KT,HH,T,L,24,136,35,11,2,0,1,0,2,6,1,5,5
20200823KTNC0,20200823,KT,NC,B,W,27,150,35,9,2,0,0,0,5,7,1,1,1
20200824KTNC0,20200824,KT,NC,B,W,27,139,34,8,0,0,0,1,3,4,1,1,1
20200825KTWO0,20200825,KT,WO,B,L,27,167,36,10,0,0,0,2,7,6,0,4,3
20200826KTWO0,20200826,KT,WO,B,W,30,153,36,8,0,1,2,1,3,6,1,5,5
20200827KTLG0,20200827,KT,LG,T,L,24,122,29,6,0,1,0,1,2,7,1,2,1
20200828KTLG0,20200828,KT,LG,T,L,33,177,40,12,3,0,0,0,5,6,2,6,6
20200830KTHT0,20200830,KT,HT,T,W,27,149,33,10,1,0,0,0,4,8,1,5,5
20200830KTHT1,20200830,KT,HT,T,L,24,126,34,10,2,0,1,1,4,1,1,7,4
20200901KTLT0,20200901,KT,LT,B,W,27,153,29,6,1,0,0,0,6,3,2,2,2
20200903KTSK0,20200903,KT,SK,B,W,27,126,32,8,1,0,0,1,5,2,2,2,2
20200904KTSK0,20200904,KT,SK,B,W,27,121,32,5,0,0,1,0,3,6,0,2,2
20200904KTSK1,20200904,KT,SK,B,W,27,119,34,10,2,0,2,0,0,6,0,5,5
20200905KTWO0,20200905,KT,WO,T,W,27,120,32,5,1,0,0,0,0,7,0,1,1
20200906KTWO0,20200906,KT,WO,T,W,27,167,34,9,2,0,2,0,4,10,1,7,7
20200908KTOB0,20200908,KT,OB,T,L,24,132,36,12,7,0,1,0,3,5,0,8,8
20200909KTOB0,20200909,KT,OB,T,W,33,161,41,10,2,0,0,1,3,6,0,2,2
20200910KTNC0,20200910,KT,NC,T,L,24,176,36,13,3,0,3,0,9,4,0,13,12
20200911KTNC0,20200911,KT,NC,T,L,24,154,37,13,4,0,3,2,3,7,0,9,9
20200912KTHH0,20200912,KT,HH,B,W,27,126,35,7,0,0,0,1,1,10,0,2,2
20200913KTHH0,20200913,KT,HH,B,W,27,167,30,6,1,0,0,2,7,6,0,4,3
20200915KTSS0,20200915,KT,SS,B,L,27,137,37,14,1,0,1,0,4,1,2,7,6
20200916KTSS0,20200916,KT,SS,B,W,27,171,39,14,1,0,0,0,6,4,1,6,6
20200917KTOB0,20200917,KT,OB,B,W,27,105,33,6,0,0,0,0,0,5,2,0,0
20200918KTOB0,20200918,KT,OB,B,W,33,159,41,11,1,0,1,0,2,4,1,4,3
20200919KTSK0,20200919,KT,SK,T,W,27,138,30,3,0,0,0,0,4,6,1,0,0
20200920KTSK0,20200920,KT,SK,T,W,27,141,28,3,1,0,0,0,3,4,3,2,1
20200922KTLT0,20200922,KT,LT,T,L,24,130,31,10,0,0,2,1,5,5,2,8,8
20200923KTLT0,20200923,KT,LT,T,W,27,170,33,9,1,0,1,0,8,7,3,5,5
20200721LGKT0,20200721,LG,KT,T,L,24,150,34,12,0,0,3,1,4,7,1,10,10
20200724LGOB0,20200724,LG,OB,T,W,27,134,31,8,3,0,0,1,4,4,2,1,1
20200725LGOB0,20200725,LG,OB,T,L,24,149,31,10,4,0,1,0,2,6,0,7,7
20200726LGOB0,20200726,LG,OB,T,W,27,163,32,8,2,0,1,0,7,5,1,3,3
20200728LGSK0,20200728,LG,SK,T,W,27,166,34,8,3,0,2,0,7,10,1,7,7
20200729LGSK0,20200729,LG,SK,T,W,27,146,40,14,1,0,4,2,4,5,0,6,6
20200730LGSK0,20200730,LG,SK,T,W,27,138,30,4,3,0,0,0,4,8,0,1,1
20200731LGHH0,20200731,LG,HH,B,L,27,137,34,10,1,0,0,0,2,4,0,2,2
20200801LGHH0,20200801,LG,HH,B,W,27,167,34,8,2,0,1,1,6,8,0,6,6
20200804LGHT0,20200804,LG,HT,T,W,27,146,36,8,1,0,1,0,4,10,0,5,3
20200805LGHT0,20200805,LG,HT,T,W,27,151,35,9,1,0,0,1,2,11,0,4,4
20200806LGHT0,20200806,LG,HT,T,L,24,177,35,12,3,0,4,2,7,8,1,13,13
20200807LGWO0,20200807,LG,WO,T,W,27,140,32,6,2,0,0,0,5,8,0,2,2
20200808LGWO0,20200808,LG,WO,T,L,24,132,32,9,1,0,1,1,3,7,1,5,5
20200809LGWO0,20200809,LG,WO,T,L,24,130,28,7,0,0,0,2,4,6,2,2,1
20200811LGHT0,20200811,LG,HT,B,L,27,172,35,11,3,0,0,0,7,3,1,8,8
20200812LGHT0,20200812,LG,HT,B,W,27,166,29,2,0,0,0,0,6,14,0,0,0
20200813LGHT0,20200813,LG,HT,B,W,27,124,32,5,1,0,1,1,1,8,0,2,1
20200814LGNC0,20200814,LG,NC,T,W,27,151,36,8,3,0,0,1,4,13,0,4,4
20200815LGNC0,20200815,LG,NC,T,W,27,149,34,10,0,0,2,0,3,13,1,4,4
20200816LGNC0,20200816,LG,NC,T,W,27,149,34,9,5,0,0,0,3,6,2,5,5
20200818LGHT0,20200818,LG,HT,B,W,30,178,40,11,2,0,0,0,5,8,0,5,5
20200819LGHT0,20200819,LG,HT,B,W,27,152,34,8,0,0,0,0,2,9,1,1,1
20200820LGWO0,20200820,LG,WO,T,L,24,149,31,8,2,0,0,2,7,6,1,6,6
20200821LGWO0,20200821,LG,WO,T,W,27,130,33,6,0,0,1,1,3,6,0,3,3
20200823LGHH0,20200823,LG,HH,B,L,27,132,31,6,1,0,1,0,4,6,0,4,2
20200824LGHH0,20200824,LG,HH,B,L,27,177,38,14,1,2,0,0,3,7,0,6,5
20200825LGSS0,20200825,LG,SS,T,L,24,114,31,7,1,0,2,0,0,4,0,4,4
20200826LGSS0,20200826,LG,SS,T,W,27,139,35,9,0,0,1,0,2,6,1,5,5
20200827LGKT0,20200827,LG,KT,B,W,27,142,29,2,1,0,0,0,6,5,0,0,0
20200828LGKT0,20200828,LG,KT,B,W,33,164,36,5,1,0,2,1,4,13,1,5,5
20200829LGOB0,20200829,LG,OB,B,D,27,140,35,11,3,0,1,2,3,3,0,5,5
20200830LGOB0,20200830,LG,OB,B,W,27,126,31,7,1,0,0,0,1,5,2,1,1
20200901LGSK0,20200901,LG,SK,T,W,27,166,35,10,0,0,0,1,6,8,1,5,5
20200903LGNC0,20200903,LG,NC,B,W,27,161,40,16,2,0,0,3,3,11,2,5,5
20200904LGNC0,20200904,LG,NC,B,D,36,235,46,13,1,0,0,3,7,15,0,5,5
20200906LGLT0,20200906,LG,LT,T,W,27,121,29,3,1,0,0,0,4,4,1,1,1
20200907LGLT0,20200907,LG,LT,T,L,24,172,39,16,6,0,2,0,6,4,1,12,12
20200908LGHT0,20200908,LG,HT,T,L,24,124,31,7,4,0,0,0,3,5,1,3,1
20200910LGWO0,20200910,LG,WO,B,W,27,136,32,6,1,0,1,0,3,7,0,1,1
20200911LGWO0,20200911,LG,WO,B,L,27,130,38,13,3,1,0,1,2,4,1,8,8
20200912LGSS0,20200912,LG,SS,B,L,27,151,32,7,0,1,2,1,4,8,1,5,5
20200913LGSS0,20200913,LG,SS,B,L,27,191,42,18,1,1,1,2,5,5,0,11,9
20200915LGHH0,20200915,LG,HH,T,L,30,161,38,11,1,0,0,0,7,10,2,6,6
20200916LGHH0,20200916,LG,HH,T,W,27,148,35,9,0,1,2,0,4,11,1,5,5
20200917LGLT0,20200917,LG,LT,B,W,27,127,34,8,2,0,0,0,0,5,2,1,1
20200918LGLT0,20200918,LG,LT,B,L,27,149,36,8,1,0,0,3,4,8,1,5,3
20200919LGOB0,20200919,LG,OB,T,W,27,164,36,10,2,0,2,0,3,8,1,6,6
20200920LGOB0,20200920,LG,OB,T,L,27,191,31,9,1,0,1,1,14,6,3,6,6
20200922LGSK0,20200922,LG,SK,B,W,27,141,31,3,0,0,1,1,1,9,0,2,2
20200923LGSK0,20200923,LG,SK,B,W,27,138,33,8,3,0,0,0,1,10,0,2,1
20200721LTSK0,20200721,LT,SK,T,L,24,166,34,13,1,0,3,2,4,6,1,8,8
20200724LTWO0,20200724,LT,WO,T,W,27,142,31,6,2,0,1,1,2,12,1,2,2
20200725LTWO0,20200725,LT,WO,T,W,27,145,27,3,1,0,0,0,7,8,1,3,3
20200726LTWO0,20200726,LT,WO,T,L,24,150,35,13,4,0,0,0,5,5,1,8,8
20200728LTNC0,20200728,LT,NC,B,W,27,185,42,17,3,0,2,2,4,7,1,9,8
20200731LTHT0,20200731,LT,HT,B,L,27,160,34,8,1,0,0,0,4,10,1,3,2
20200801LTHT0,20200801,LT,HT,B,W,27,147,34,9,2,0,1,0,2,9,1,3,3
20200802LTHT0,20200802,LT,HT,B,W,27,124,30,4,2,0,0,0,2,10,1,0,0
20200804LTSK0,20200804,LT,SK,T,W,27,120,31,6,1,0,0,0,2,6,1,0,0
20200806LTSK0,20200806,LT,SK,T,W,27,113,33,8,1,0,1,0,1,8,1,2,2
20200807LTOB0,20200807,LT,OB,T,W,27,117,35,11,1,0,0,2,1,2,1,4,4
20200808LTOB0,20200808,LT,OB,T,D,15,52,16,3,0,0,1,0,0,0,2,1,1
